,hotel_name,hotel_original_rating,hotel_price,ratings,user_age,user_id,user_ihp,user_wealth
6729,park hotel,3.7111111111,-1.0,3.0,0.0,1346,127.6,0.18658694505779455
6730,park hotel,3.7111111111,-1.0,4.0,0.0,1346,127.6,0.18658694505779455
6731,park hotel,3.7111111111,-1.0,4.0,0.0,1346,127.6,0.18658694505779455
6732,park hotel,3.7111111111,-1.0,4.0,0.0,1346,127.6,0.18658694505779455
6733,park hotel,3.7111111111,-1.0,4.0,0.0,1346,127.6,0.18658694505779455
6734,park hotel,3.7111111111,-1.0,3.0,0.0,1346,127.6,0.18658694505779455
6735,park hotel,3.7111111111,-1.0,4.0,0.0,1346,127.6,0.18658694505779455
6736,cathedral hill hotel,3.1917159763,-1.0,3.0,0.0,1346,127.6,0.18658694505779455
6737,cathedral hill hotel,3.1917159763,-1.0,3.0,0.0,1347,227.6,0.6886686947358572
6738,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6739,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6740,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6741,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6742,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6743,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6744,cathedral hill hotel,3.1917159763,-1.0,3.0,2.0,1348,486.25,2.199782345310863
6745,cathedral hill hotel,3.1917159763,-1.0,3.0,0.0,1349,77.6,-1.1460622788401194
6746,cathedral hill hotel,3.1917159763,-1.0,3.0,0.0,1349,77.6,-1.1460622788401194
6747,cathedral hill hotel,3.1917159763,-1.0,3.0,1.0,1350,259.225,0.30842226970428077
6748,cathedral hill hotel,3.1917159763,-1.0,3.0,1.0,1350,259.225,0.30842226970428077
6749,the metro hotel,3.5684210525999998,-1.0,4.0,0.0,1351,127.6,-0.06682996864134745
6750,the metro hotel,3.5684210525999998,-1.0,3.0,0.0,1351,127.6,-0.06682996864134745
6751,the metro hotel,3.5684210525999998,-1.0,3.0,3.0,1352,303.5,0.8134035927277223
6752,the metro hotel,3.5684210525999998,-1.0,3.0,3.0,1352,303.5,0.8134035927277223
6753,the metro hotel,3.5684210525999998,-1.0,3.0,3.0,1352,303.5,0.8134035927277223
6754,the metro hotel,3.5684210525999998,-1.0,3.0,3.0,1352,303.5,0.8134035927277223
6755,the metro hotel,3.5684210525999998,-1.0,3.0,4.0,1353,184.25,-0.583665195491943
6756,the metro hotel,3.5684210525999998,-1.0,3.0,4.0,1353,184.25,-0.583665195491943
6757,the metro hotel,3.5684210525999998,-1.0,3.0,4.0,1353,184.25,-0.583665195491943
6758,marina inn,3.4780487805,-1.0,3.0,4.0,1353,184.25,-0.583665195491943
6759,marina inn,3.4780487805,-1.0,3.0,3.0,1354,178.5,-0.674167764918551
6760,marina inn,3.4780487805,-1.0,3.0,3.0,1354,178.5,-0.674167764918551
6761,marina inn,3.4780487805,-1.0,3.0,3.0,1354,178.5,-0.674167764918551
6762,marina inn,3.4780487805,-1.0,4.0,3.0,1354,178.5,-0.674167764918551
6763,marina inn,3.4780487805,-1.0,4.0,2.0,1355,186.25,0.027738720714850378
6764,marina inn,3.4780487805,-1.0,4.0,2.0,1355,186.25,0.027738720714850378
6765,marina inn,3.4780487805,-1.0,3.0,5.0,1356,169.0,-0.2563040569197428
6766,marina inn,3.4780487805,-1.0,4.0,5.0,1356,169.0,-0.2563040569197428
6767,marina inn,3.4780487805,-1.0,4.0,5.0,1356,169.0,-0.2563040569197428
6768,marina inn,3.4780487805,-1.0,3.0,5.0,1356,169.0,-0.2563040569197428
6769,marina inn,3.4780487805,-1.0,3.0,5.0,1356,169.0,-0.2563040569197428
6770,seal rock inn,3.5894736842,-1.0,3.0,5.0,1356,169.0,-0.2563040569197428
6771,seal rock inn,3.5894736842,-1.0,3.0,0.0,1357,427.6,1.7643094346050205
6772,seal rock inn,3.5894736842,-1.0,3.0,0.0,1357,427.6,1.7643094346050205
6773,seal rock inn,3.5894736842,-1.0,3.0,0.0,1357,427.6,1.7643094346050205
6774,seal rock inn,3.5894736842,-1.0,3.0,2.0,1358,286.25,0.5946693439114964
6775,seal rock inn,3.5894736842,-1.0,3.0,2.0,1358,286.25,0.5946693439114964
6776,seal rock inn,3.5894736842,-1.0,4.0,2.0,1358,286.25,0.5946693439114964
6777,seal rock inn,3.5894736842,-1.0,4.0,2.0,1358,286.25,0.5946693439114964
6778,seal rock inn,3.5894736842,-1.0,4.0,2.0,1358,286.25,0.5946693439114964
6779,seal rock inn,3.5894736842,-1.0,4.0,2.0,1358,286.25,0.5946693439114964
6780,seal rock inn,3.5894736842,-1.0,3.0,2.0,1358,286.25,0.5946693439114964
6781,seal rock inn,3.5894736842,-1.0,4.0,3.0,1359,503.5,1.2089959392175702
6782,seal rock inn,3.5894736842,-1.0,4.0,3.0,1359,503.5,1.2089959392175702
6783,archstone south market,3.8,-1.0,4.0,3.0,1359,503.5,1.2089959392175702
6784,archstone south market,3.8,-1.0,3.0,3.0,1359,503.5,1.2089959392175702
6785,archstone south market,3.8,-1.0,4.0,3.0,1359,503.5,1.2089959392175702
6786,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1360,486.25,2.4087244015777793
6787,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1360,486.25,2.4087244015777793
6788,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1360,486.25,2.4087244015777793
6789,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1360,486.25,2.4087244015777793
6790,americas best value inn golden gate,3.16,-1.0,3.0,0.0,1361,77.6,-1.1502072159581063
6791,americas best value inn golden gate,3.16,-1.0,3.0,0.0,1361,77.6,-1.1502072159581063
6792,americas best value inn golden gate,3.16,-1.0,3.0,1.0,1362,109.225,-1.8079885936569866
6793,americas best value inn golden gate,3.16,-1.0,2.0,1.0,1362,109.225,-1.8079885936569866
6794,americas best value inn golden gate,3.16,-1.0,3.0,1.0,1362,109.225,-1.8079885936569866
6795,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1363,186.25,-0.005376658885272849
6796,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1363,186.25,-0.005376658885272849
6797,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1363,186.25,-0.005376658885272849
6798,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1363,186.25,-0.005376658885272849
6799,americas best value inn golden gate,3.16,-1.0,3.0,2.0,1363,186.25,-0.005376658885272849
6800,americas best value inn golden gate,3.16,-1.0,3.0,4.0,1364,309.25,0.35708792807092465
6801,edward ii inn and suites,3.3181818182,-1.0,3.0,4.0,1364,309.25,0.35708792807092465
6802,edward ii inn and suites,3.3181818182,-1.0,3.0,4.0,1364,309.25,0.35708792807092465
6803,edward ii inn and suites,3.3181818182,-1.0,3.0,4.0,1364,309.25,0.35708792807092465
6804,edward ii inn and suites,3.3181818182,-1.0,3.0,4.0,1364,309.25,0.35708792807092465
6805,edward ii inn and suites,3.3181818182,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6806,edward ii inn and suites,3.3181818182,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6807,edward ii inn and suites,3.3181818182,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6808,edward ii inn and suites,3.3181818182,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6809,halcyon hotel,3.5363636364,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6810,halcyon hotel,3.5363636364,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6811,halcyon hotel,3.5363636364,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6812,halcyon hotel,3.5363636364,-1.0,3.0,5.0,1365,119.0,-1.3383649337325116
6813,halcyon hotel,3.5363636364,-1.0,4.0,1.0,1366,134.225,-0.41664857307027725
6814,halcyon hotel,3.5363636364,-1.0,3.0,1.0,1366,134.225,-0.41664857307027725
6815,halcyon hotel,3.5363636364,-1.0,4.0,1.0,1366,134.225,-0.41664857307027725
6816,halcyon hotel,3.5363636364,-1.0,3.0,1.0,1366,134.225,-0.41664857307027725
6817,halcyon hotel,3.5363636364,-1.0,4.0,1.0,1366,134.225,-0.41664857307027725
6818,halcyon hotel,3.5363636364,-1.0,3.0,1.0,1366,134.225,-0.41664857307027725
6819,halcyon hotel,3.5363636364,-1.0,3.0,1.0,1366,134.225,-0.41664857307027725
6820,halcyon hotel,3.5363636364,-1.0,4.0,1.0,1366,134.225,-0.41664857307027725
6821,halcyon hotel,3.5363636364,-1.0,3.0,1.0,1366,134.225,-0.41664857307027725
6822,halcyon hotel,3.5363636364,-1.0,3.0,3.0,1367,303.5,0.5118443432774602
6823,halcyon hotel,3.5363636364,-1.0,3.0,3.0,1367,303.5,0.5118443432774602
6824,hotel cosmo,3.6666666667000003,-1.0,3.0,3.0,1367,303.5,0.5118443432774602
6825,hotel cosmo,3.6666666667000003,-1.0,4.0,3.0,1367,303.5,0.5118443432774602
6826,hotel cosmo,3.6666666667000003,-1.0,4.0,3.0,1367,303.5,0.5118443432774602
6827,hotel cosmo,3.6666666667000003,-1.0,4.0,3.0,1367,303.5,0.5118443432774602
6828,hotel cosmo,3.6666666667000003,-1.0,4.0,3.0,1367,303.5,0.5118443432774602
6829,hotel cosmo,3.6666666667000003,-1.0,4.0,3.0,1367,303.5,0.5118443432774602
6830,hotel cosmo,3.6666666667000003,-1.0,4.0,3.0,1367,303.5,0.5118443432774602
6831,hotel cosmo,3.6666666667000003,-1.0,4.0,2.0,1368,486.25,1.0058080626184487
6832,hotel cosmo,3.6666666667000003,-1.0,4.0,2.0,1368,486.25,1.0058080626184487
6833,hotel cosmo,3.6666666667000003,-1.0,4.0,2.0,1368,486.25,1.0058080626184487
6834,synergy avalon mission bay,4.8,-1.0,5.0,2.0,1368,486.25,1.0058080626184487
6835,crescent san francisco,4.7333333333,-1.0,4.0,2.0,1368,486.25,1.0058080626184487
6836,crescent san francisco,4.7333333333,-1.0,4.0,2.0,1368,486.25,1.0058080626184487
6837,crescent san francisco,4.7333333333,-1.0,5.0,2.0,1368,486.25,1.0058080626184487
6838,crescent san francisco,4.7333333333,-1.0,4.0,2.0,1368,486.25,1.0058080626184487
6839,crescent san francisco,4.7333333333,-1.0,5.0,2.0,1369,136.25,-1.4926520322655081
6840,crescent san francisco,4.7333333333,-1.0,5.0,2.0,1369,136.25,-1.4926520322655081
6841,all star hotel,4.4,-1.0,4.0,2.0,1369,136.25,-1.4926520322655081
6842,alexander inn,2.2,-1.0,2.0,2.0,1369,136.25,-1.4926520322655081
6843,alexander inn,2.2,-1.0,2.0,2.0,1369,136.25,-1.4926520322655081
6844,alexander inn,2.2,-1.0,2.0,0.0,1370,227.6,0.5182285353865465
6845,alexander inn,2.2,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6846,alexander inn,2.2,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6847,alexander inn,2.2,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6848,alexander inn,2.2,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6849,alexander inn,2.2,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6850,country hearth inn san francisco,2.4,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6851,country hearth inn san francisco,2.4,-1.0,2.0,4.0,1371,309.25,0.5927318754439189
6852,country hearth inn san francisco,2.4,-1.0,3.0,5.0,1372,469.0,2.071459044223211
6853,country hearth inn san francisco,2.4,-1.0,3.0,5.0,1372,469.0,2.071459044223211
6854,olympic hotel,2.9,-1.0,3.0,4.0,1373,209.25,-0.07351457542263402
6855,olympic hotel,2.9,-1.0,2.0,4.0,1373,209.25,-0.07351457542263402
6856,olympic hotel,2.9,-1.0,3.0,4.0,1373,209.25,-0.07351457542263402
6857,olympic hotel,2.9,-1.0,3.0,4.0,1373,209.25,-0.07351457542263402
6858,olympic hotel,2.9,-1.0,3.0,4.0,1373,209.25,-0.07351457542263402
6859,olympic hotel,2.9,-1.0,3.0,4.0,1373,209.25,-0.07351457542263402
6860,olympic hotel,2.9,-1.0,3.0,4.0,1373,209.25,-0.07351457542263402
6861,olympic hotel,2.9,-1.0,2.0,4.0,1373,209.25,-0.07351457542263402
6862,olympic hotel,2.9,-1.0,3.0,4.0,1374,309.25,0.5571754856499158
6863,olympic hotel,2.9,-1.0,3.0,4.0,1374,309.25,0.5571754856499158
6864,americas best value inn suites soma,2.9,-1.0,3.0,4.0,1374,309.25,0.5571754856499158
6865,americas best value inn suites soma,2.9,-1.0,2.0,4.0,1374,309.25,0.5571754856499158
6866,americas best value inn suites soma,2.9,-1.0,2.0,4.0,1374,309.25,0.5571754856499158
6867,americas best value inn suites soma,2.9,-1.0,3.0,3.0,1375,203.5,0.0046487367965119784
6868,americas best value inn suites soma,2.9,-1.0,3.0,3.0,1375,203.5,0.0046487367965119784
6869,americas best value inn suites soma,2.9,-1.0,3.0,4.0,1376,159.25,-1.0116348455239017
6870,americas best value inn suites soma,2.9,-1.0,3.0,4.0,1376,159.25,-1.0116348455239017
6871,americas best value inn suites soma,2.9,-1.0,2.0,4.0,1376,159.25,-1.0116348455239017
6872,americas best value inn suites soma,2.9,-1.0,3.0,4.0,1376,159.25,-1.0116348455239017
6873,americas best value inn suites soma,2.9,-1.0,3.0,4.0,1376,159.25,-1.0116348455239017
6874,americas best value inn suites soma,2.9,-1.0,3.0,4.0,1377,184.25,-0.5142732984907872
6875,americas best value inn suites soma,2.9,-1.0,3.0,2.0,1378,486.25,1.1942766137584335
6876,americas best value inn suites soma,2.9,-1.0,2.0,2.0,1378,486.25,1.1942766137584335
6877,americas best value inn suites soma,2.9,-1.0,3.0,2.0,1378,486.25,1.1942766137584335
6878,americas best value inn suites soma,2.9,-1.0,3.0,0.0,1379,127.6,-0.12314194626476248
6879,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,0.0,1379,127.6,-0.12314194626476248
6880,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,0.0,1379,127.6,-0.12314194626476248
6881,alpha inn and suites san francisco,2.7285714286,-1.0,2.0,0.0,1379,127.6,-0.12314194626476248
6882,alpha inn and suites san francisco,2.7285714286,-1.0,2.0,1.0,1380,109.225,-0.8973648393167022
6883,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,1.0,1380,109.225,-0.8973648393167022
6884,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,1.0,1380,109.225,-0.8973648393167022
6885,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,1.0,1380,109.225,-0.8973648393167022
6886,alpha inn and suites san francisco,2.7285714286,-1.0,2.0,1.0,1380,109.225,-0.8973648393167022
6887,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,5.0,1381,144.0,-0.7387532904224118
6888,alpha inn and suites san francisco,2.7285714286,-1.0,2.0,0.0,1382,127.6,0.006651993774208092
6889,alpha inn and suites san francisco,2.7285714286,-1.0,3.0,0.0,1382,127.6,0.006651993774208092
6890,sonoma inn,3.0,-1.0,3.0,0.0,1382,127.6,0.006651993774208092
6891,sonoma inn,3.0,-1.0,3.0,0.0,1382,127.6,0.006651993774208092
6892,sonoma inn,3.0,-1.0,3.0,0.0,1382,127.6,0.006651993774208092
6893,sonoma inn,3.0,-1.0,3.0,0.0,1382,127.6,0.006651993774208092
6894,sonoma inn,3.0,-1.0,3.0,4.0,1383,159.25,-0.9934738116580121
6895,sonoma inn,3.0,-1.0,3.0,4.0,1383,159.25,-0.9934738116580121
6896,sonoma inn,3.0,-1.0,2.0,4.0,1383,159.25,-0.9934738116580121
6897,economy inn presidio,2.3333333333,-1.0,2.0,4.0,1383,159.25,-0.9934738116580121
6898,economy inn presidio,2.3333333333,-1.0,2.0,4.0,1383,159.25,-0.9934738116580121
6899,economy inn presidio,2.3333333333,-1.0,2.0,4.0,1383,159.25,-0.9934738116580121
6900,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1383,159.25,-0.9934738116580121
6901,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1383,159.25,-0.9934738116580121
6902,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1383,159.25,-0.9934738116580121
6903,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6904,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6905,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6906,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6907,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6908,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6909,america s best inn san francisco,2.9857142857,-1.0,3.0,4.0,1384,509.25,2.364012251576551
6910,ansonia abby hotel,1.0,-1.0,1.0,0.0,1385,227.6,0.6324591387264555
6911,ansonia abby hotel,1.0,-1.0,1.0,0.0,1385,227.6,0.6324591387264555
6912,ansonia abby hotel,1.0,-1.0,1.0,0.0,1385,227.6,0.6324591387264555
6913,ansonia abby hotel,1.0,-1.0,1.0,0.0,1385,227.6,0.6324591387264555
6914,ansonia abby hotel,1.0,-1.0,1.0,4.0,1386,509.25,0.8864525291531717
6915,ansonia abby hotel,1.0,-1.0,1.0,4.0,1386,509.25,0.8864525291531717
6916,ansonia abby hotel,1.0,-1.0,1.0,4.0,1386,509.25,0.8864525291531717
6917,ansonia abby hotel,1.0,-1.0,1.0,4.0,1386,509.25,0.8864525291531717
6918,ansonia abby hotel,1.0,-1.0,1.0,4.0,1386,509.25,0.8864525291531717
6919,roberts at the beach motel,2.5666666666999998,-1.0,2.0,4.0,1386,509.25,0.8864525291531717
6920,roberts at the beach motel,2.5666666666999998,-1.0,2.0,4.0,1386,509.25,0.8864525291531717
6921,roberts at the beach motel,2.5666666666999998,-1.0,3.0,4.0,1386,509.25,0.8864525291531717
6922,roberts at the beach motel,2.5666666666999998,-1.0,3.0,5.0,1387,144.0,-0.2640601822784822
6923,roberts at the beach motel,2.5666666666999998,-1.0,2.0,5.0,1387,144.0,-0.2640601822784822
6924,roberts at the beach motel,2.5666666666999998,-1.0,2.0,5.0,1388,144.0,-0.4782784810986016
6925,roberts at the beach motel,2.5666666666999998,-1.0,2.0,5.0,1388,144.0,-0.4782784810986016
6926,roberts at the beach motel,2.5666666666999998,-1.0,2.0,5.0,1388,144.0,-0.4782784810986016
6927,roberts at the beach motel,2.5666666666999998,-1.0,2.0,5.0,1388,144.0,-0.4782784810986016
6928,roberts at the beach motel,2.5666666666999998,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6929,roberts at the beach motel,2.5666666666999998,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6930,roberts at the beach motel,2.5666666666999998,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6931,roberts at the beach motel,2.5666666666999998,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6932,roberts at the beach motel,2.5666666666999998,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6933,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6934,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6935,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,1.0,1389,459.225,0.9113492969424245
6936,super 8 san francisco fisherman s wharf,2.475,-1.0,3.0,1.0,1389,459.225,0.9113492969424245
6937,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,3.0,1390,178.5,-0.5893807162887893
6938,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,3.0,1390,178.5,-0.5893807162887893
6939,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,5.0,1391,269.0,0.44408677533280927
6940,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,5.0,1391,269.0,0.44408677533280927
6941,super 8 san francisco fisherman s wharf,2.475,-1.0,2.0,5.0,1391,269.0,0.44408677533280927
6942,harcourt hotel,2.7,-1.0,3.0,5.0,1391,269.0,0.44408677533280927
6943,harcourt hotel,2.7,-1.0,3.0,5.0,1391,269.0,0.44408677533280927
6944,harcourt hotel,2.7,-1.0,2.0,4.0,1392,309.25,0.8228588114169471
6945,harcourt hotel,2.7,-1.0,2.0,4.0,1392,309.25,0.8228588114169471
6946,harcourt hotel,2.7,-1.0,2.0,4.0,1392,309.25,0.8228588114169471
6947,abigail hotel,2.54,-1.0,2.0,3.0,1393,153.5,-1.099449935253324
6948,abigail hotel,2.54,-1.0,2.0,3.0,1393,153.5,-1.099449935253324
6949,abigail hotel,2.54,-1.0,2.0,3.0,1393,153.5,-1.099449935253324
6950,abigail hotel,2.54,-1.0,2.0,3.0,1393,153.5,-1.099449935253324
6951,abigail hotel,2.54,-1.0,2.0,3.0,1393,153.5,-1.099449935253324
6952,abigail hotel,2.54,-1.0,3.0,3.0,1393,153.5,-1.099449935253324
6953,abigail hotel,2.54,-1.0,2.0,4.0,1394,309.25,0.6436954548463915
6954,abigail hotel,2.54,-1.0,3.0,4.0,1394,309.25,0.6436954548463915
6955,abigail hotel,2.54,-1.0,2.0,1.0,1395,459.225,1.2732754661440766
6956,abigail hotel,2.54,-1.0,2.0,1.0,1395,459.225,1.2732754661440766
6957,abigail hotel,2.54,-1.0,3.0,1.0,1395,459.225,1.2732754661440766
6958,abigail hotel,2.54,-1.0,3.0,1.0,1395,459.225,1.2732754661440766
6959,abigail hotel,2.54,-1.0,2.0,1.0,1395,459.225,1.2732754661440766
6960,abigail hotel,2.54,-1.0,3.0,1.0,1395,459.225,1.2732754661440766
6961,abigail hotel,2.54,-1.0,2.0,2.0,1396,186.25,-0.18242160745960448
6962,carl hotel,3.4,-1.0,3.0,2.0,1396,186.25,-0.18242160745960448
6963,carl hotel,3.4,-1.0,3.0,2.0,1396,186.25,-0.18242160745960448
6964,carl hotel,3.4,-1.0,3.0,2.0,1396,186.25,-0.18242160745960448
6965,carl hotel,3.4,-1.0,3.0,2.0,1396,186.25,-0.18242160745960448
6966,carl hotel,3.4,-1.0,3.0,5.0,1397,144.0,-0.39740316389549096
6967,carl hotel,3.4,-1.0,3.0,5.0,1397,144.0,-0.39740316389549096
6968,carl hotel,3.4,-1.0,3.0,5.0,1397,144.0,-0.39740316389549096
6969,carl hotel,3.4,-1.0,3.0,5.0,1397,144.0,-0.39740316389549096
6970,carl hotel,3.4,-1.0,3.0,5.0,1397,144.0,-0.39740316389549096
6971,carl hotel,3.4,-1.0,4.0,5.0,1397,144.0,-0.39740316389549096
6972,carl hotel,3.4,-1.0,3.0,5.0,1397,144.0,-0.39740316389549096
6973,carl hotel,3.4,-1.0,3.0,5.0,1398,269.0,0.4154582522799431
6974,carl hotel,3.4,-1.0,3.0,5.0,1398,269.0,0.4154582522799431
6975,knights inn downtown san francisco,1.8571428571000002,-1.0,1.0,5.0,1398,269.0,0.4154582522799431
6976,knights inn downtown san francisco,1.8571428571000002,-1.0,1.0,5.0,1398,269.0,0.4154582522799431
6977,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6978,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6979,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6980,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6981,knights inn downtown san francisco,1.8571428571000002,-1.0,1.0,2.0,1399,486.25,0.8940834416967841
6982,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6983,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6984,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6985,knights inn downtown san francisco,1.8571428571000002,-1.0,2.0,2.0,1399,486.25,0.8940834416967841
6986,heritage marina hotel,1.8796747966999998,-1.0,2.0,5.0,1400,144.0,-0.37483454448832615
6987,heritage marina hotel,1.8796747966999998,-1.0,2.0,0.0,1401,127.6,-0.21252235036187483
6988,heritage marina hotel,1.8796747966999998,-1.0,2.0,0.0,1401,127.6,-0.21252235036187483
6989,heritage marina hotel,1.8796747966999998,-1.0,1.0,4.0,1402,184.25,-0.8140195584863598
6990,heritage marina hotel,1.8796747966999998,-1.0,1.0,4.0,1402,184.25,-0.8140195584863598
6991,heritage marina hotel,1.8796747966999998,-1.0,1.0,4.0,1402,184.25,-0.8140195584863598
6992,heritage marina hotel,1.8796747966999998,-1.0,1.0,4.0,1402,184.25,-0.8140195584863598
6993,heritage marina hotel,1.8796747966999998,-1.0,2.0,4.0,1402,184.25,-0.8140195584863598
6994,heritage marina hotel,1.8796747966999998,-1.0,2.0,4.0,1402,184.25,-0.8140195584863598
6995,heritage marina hotel,1.8796747966999998,-1.0,2.0,5.0,1403,169.0,-0.1392773935916037
6996,heritage marina hotel,1.8796747966999998,-1.0,2.0,5.0,1403,169.0,-0.1392773935916037
6997,heritage marina hotel,1.8796747966999998,-1.0,2.0,5.0,1403,169.0,-0.1392773935916037
6998,heritage marina hotel,1.8796747966999998,-1.0,1.0,5.0,1403,169.0,-0.1392773935916037
6999,heritage marina hotel,1.8796747966999998,-1.0,2.0,3.0,1404,153.5,-1.4680215642175012
7000,heritage marina hotel,1.8796747966999998,-1.0,2.0,3.0,1404,153.5,-1.4680215642175012
7001,verona,1.8142857143,-1.0,2.0,3.0,1404,153.5,-1.4680215642175012
7002,verona,1.8142857143,-1.0,1.0,3.0,1404,153.5,-1.4680215642175012
7003,verona,1.8142857143,-1.0,1.0,3.0,1404,153.5,-1.4680215642175012
7004,verona,1.8142857143,-1.0,1.0,2.0,1405,186.25,-0.147307477660349
7005,verona,1.8142857143,-1.0,2.0,2.0,1406,186.25,0.00921312077076471
7006,verona,1.8142857143,-1.0,2.0,2.0,1406,186.25,0.00921312077076471
7007,verona,1.8142857143,-1.0,2.0,2.0,1406,186.25,0.00921312077076471
7008,verona,1.8142857143,-1.0,1.0,2.0,1406,186.25,0.00921312077076471
7009,inn new york city,4.909090909100001,-1.0,5.0,2.0,1406,186.25,0.00921312077076471
7010,inn new york city,4.909090909100001,-1.0,4.0,2.0,1406,186.25,0.00921312077076471
7011,inn new york city,4.909090909100001,-1.0,4.0,2.0,1406,186.25,0.00921312077076471
7012,inn new york city,4.909090909100001,-1.0,5.0,2.0,1407,136.25,-0.9258752347076431
7013,inn new york city,4.909090909100001,-1.0,4.0,2.0,1407,136.25,-0.9258752347076431
7014,inn new york city,4.909090909100001,-1.0,5.0,2.0,1407,136.25,-0.9258752347076431
7015,inn new york city,4.909090909100001,-1.0,4.0,2.0,1407,136.25,-0.9258752347076431
7016,inn new york city,4.909090909100001,-1.0,5.0,2.0,1407,136.25,-0.9258752347076431
7017,inn new york city,4.909090909100001,-1.0,4.0,2.0,1407,136.25,-0.9258752347076431
7018,inn new york city,4.909090909100001,-1.0,5.0,2.0,1407,136.25,-0.9258752347076431
7019,inn new york city,4.909090909100001,-1.0,4.0,0.0,1408,427.6,1.9795021254530147
7020,residence inn by marriott times square new york,4.5344481605,-1.0,4.0,0.0,1408,427.6,1.9795021254530147
7021,residence inn by marriott times square new york,4.5344481605,-1.0,4.0,0.0,1408,427.6,1.9795021254530147
7022,residence inn by marriott times square new york,4.5344481605,-1.0,5.0,0.0,1408,427.6,1.9795021254530147
